ID,Tipo_escuela,ESCUELA,GRADO,Grupo,Anios,Total_meses,Sexo,Calificacion,ConteoT,Target,ConteoCorrecto12-13,Conteocorrecto_Target12-13,nivelactividad,Sonrisa_Risa,Placer_alta_intensidad,Impulsividad,Aprox,Timidez,Miedo,Malestar,Tristeza,Frustracion,Autotranquilizacion,control_Inhibitorio,Placer_baja_intensidad,Sensibilidad perceptual,Atencion_foc,Shifting,conjunto_atencion,CE_condistractibilidad,AfectoNegativo,ExtraversionSurgency,CE_sindistractibilidad,Alerta,Orientacion,Conflicto,Errores_totales,ANT_porcentaje_errores_total,ANT_errores_omision,ANT_porcentaje_errores_omision,ANT_errores_comision,ANT_porcentaje_errores_comision,ANT_errores_porcentaje_50,ANT_errores_omisión_50,ANT_errores_comision_50,ANT_porcentaje_errores_omision_50,ANT_porcentaje_errores_comision_50,ANT_porcentajecorrecto,ANT_porcentaje_correctas_50,ANT_filtrado_50,Alerta_50,Orientacion_50,Conflicto_50,Central_Cue_rt,Spatial_Cue_rt,Perfiles,Perfiles_sindistac,CE_AltosBajos,AN_AltosBajos,Surgency_AltosBajos,CE_sindistrac_AltosBajos,CE_super_AltosBajos,AN_super_AltosBajos,Sugency_super_AltosBajos,CE_sindistrac_super_AltosBajos,Alerta_AltosBajos,Orientacion_AltosBajos,Conflicto_AltosBajos
312,1,4,1,12,,0,1,9.6,12,1,1,1,4.69230769230769,4.69230769230769,5.30769230769231,3.76923076923077,6.46153846153846,3.84615384615385,5.5,4.91666666666667,5.33333333333333,5.15384615384615,3.23076923076923,4.53846153846154,4.61538461538462,5.5,5.125,3.6,4.53846153846154,4.67576923076923,4.82692307692308,4.7948717948718,4.94471153846154,69,58,-10.5,16,9.0277777777778,3,2.04081632653061,13,8.84353741496599,9.0277777777778,3,13,2.04081632653061,8.84353741496599,90.9722222222222,90.9722222222222,1,69,58,-10.5,877.35,833.6875,1,3,0,1,1,1,,1,1,,1,1,0
313,1,4,1,12,,0,0,9.7,12,1,1,1,4.46153846153846,4.53846153846154,3.84615384615385,4.84615384615385,5.84615384615385,2.69230769230769,5.08333333333333,4.25,4.08333333333333,4.69230769230769,5.23076923076923,5.61538461538462,5.15384615384615,4.75,4.44444444444444,4.4,4.42222222222222,4.87273504273504,4.66794871794872,4.37179487179487,4.9909188034188,16.5,20,77.5,6,2.0833333333334,1,0.680272108843537,5,3.40136054421769,2.0833333333334,1,5,0.680272108843537,3.40136054421769,97.9166666666666,97.9166666666666,1,16.5,20,77.5,719.74,709.114285714286,3,3,1,1,0,1,,1,0,,0,0,0
314,1,4,1,12,,0,0,9.7,10,1,0,0,3.75,4.61538461538462,4.84615384615385,4.23076923076923,5.15384615384615,4.46153846153846,4.41666666666667,4.5,4.36363636363636,4.07692307692308,4.91666666666667,5.38461538461539,5.38461538461539,5.33333333333333,4.125,4.6,4.30769230769231,4.96551282051282,4.45477855477856,4.50961538461538,5.05689102564103,44.5,-34.5,65.5,11,5.5555555555556,3,2.04081632653061,8,5.4421768707483,5.5555555555556,3,8,2.04081632653061,5.4421768707483,94.4444444444444,94.4444444444444,1,44.5,-34.5,65.5,959.65,925.8,3,3,1,1,0,1,,,,1,0,0,0
315,1,4,1,12,,0,1,8.9,11,0,0,0,3.23076923076923,4.76923076923077,3.92307692307692,4.46153846153846,5.30769230769231,2.46153846153846,3.09090909090909,4.09090909090909,4.33333333333333,5.46153846153846,4.38461538461539,4.30769230769231,4.91666666666667,4.75,3.75,3.4,3.61538461538462,4.22487179487179,4.27226107226107,4.02564102564103,4.43108974358974,27,-40.5,-15,50,32.6388888888889,15,10.2040816326531,35,23.8095238095238,32.6388888888889,15,35,10.2040816326531,23.8095238095238,67.3611111111111,67.3611111111111,1,27,-40.5,-15,1006.35,1090.24,0,0,0,0,0,0,0,,0,0,0,0,0
316,1,4,1,12,,0,0,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,191,130,-31,35,22.2222222222223,20,13.6054421768707,15,10.2040816326531,22.2222222222223,20,15,13.6054421768707,10.2040816326531,77.7777777777777,77.7777777777777,1,191,130,-31,1059.70,1011.48,,,,,,,,,,,1,1,0
317,1,4,1,12,,0,0,9.7,11,1,0,0,3.92307692307692,5.23076923076923,3.91666666666667,3.61538461538462,5.76923076923077,4.30769230769231,4.91666666666667,4.41666666666667,4.66666666666667,4.84615384615385,5.15384615384615,6.15384615384615,5.69230769230769,5.08333333333333,5.25,5,5.15384615384615,5.43589743589744,4.8,4.46047008547009,5.5448717948718,92.5,69,120,9,4.1666666666667,2,1.36054421768707,7,4.76190476190476,4.1666666666667,2,7,1.36054421768707,4.76190476190476,95.8333333333333,95.8333333333333,1,92.5,69,120,955.03,914.333333333333,3,3,1,1,0,1,1,1,,1,1,1,1
318,1,4,1,12,,0,0,9.6,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,137,76,-19,5,1.3888888888889,1,0.680272108843537,4,2.72108843537415,1.3888888888889,1,4,0.680272108843537,2.72108843537415,98.6111111111111,98.6111111111111,1,137,76,-19,869.53,818.944444444444,,,,,,,,,,,1,1,0
319,1,4,1,12,,0,1,9.3,12,1,1,1,4.46153846153846,5.46153846153846,3.84615384615385,5.30769230769231,6,1.53846153846154,3,4.25,4.16666666666667,5,5.84615384615385,4.30769230769231,5.76923076923077,3.91666666666667,5.625,4.4,5.15384615384615,4.80371794871795,4.4525641025641,4.43589743589744,4.90464743589744,61,109.5,87,23,13.8888888888889,0,0,23,15.6462585034014,13.8888888888889,0,23,0,15.6462585034014,86.1111111111111,86.1111111111111,1,61,109.5,87,676.37,600.323529411765,3,3,1,1,0,1,,,,,1,1,0
320,1,4,2,13,,0,1,9.7,12,1,1,1,3.41666666666667,6,5.07692307692308,4.38461538461539,5.84615384615385,2.30769230769231,2.83333333333333,2.16666666666667,2.75,2.46153846153846,5.38461538461539,6.30769230769231,5.09090909090909,6.33333333333333,6.5,5.6,6.15384615384615,5.96638694638695,3.11923076923077,4.50534188034188,6.05798368298368,23.5,126.5,106,5,1.3888888888889,0,0,5,3.40136054421769,1.3888888888889,0,5,0,3.40136054421769,98.6111111111111,98.6111111111111,1,23.5,126.5,106,836.64,770.742857142857,2,2,1,0,0,1,1,0,,1,0,1,1
321,1,4,2,13,,0,1,8.9,13,1,1,1,3.69230769230769,5.46153846153846,4.5,4.46153846153846,6,2.07692307692308,4.6,4.45454545454545,4,4.84615384615385,3.91666666666667,4.23076923076923,6,6,4.5,3.8,4.23076923076923,4.90615384615385,4.36347319347319,4.36538461538462,5.18269230769231,-88.5,-71,87.5,12,6.25,0,0,12,8.16326530612245,6.25,0,12,0,8.16326530612245,93.75,93.75,1,-88.5,-71,87.5,749.54,796.606060606061,3,3,1,1,0,1,,,0,1,0,0,0
322,1,4,2,13,,0,1,9.4,13,1,1,1,3.76923076923077,4.69230769230769,5.18181818181818,4.30769230769231,4.76923076923077,3,3.41666666666667,3.72727272727273,3.81818181818182,3.23076923076923,4.69230769230769,5.84615384615385,4.83333333333333,4.91666666666667,4.625,5,4.76923076923077,5.04423076923077,3.77703962703963,4.28671328671329,5.05528846153846,86.5,4,78,9,4.1666666666667,0,0,9,6.12244897959184,4.1666666666667,0,9,0,6.12244897959184,95.8333333333333,95.8333333333333,1,86.5,4,78,734.58,719.6,2,2,1,0,0,1,1,0,0,1,1,0,0
323,1,4,2,13,,0,0,9.2,13,1,1,1,,,,,,,,,,,,,,,,,,,,,,182,-25,83,102,68.75,9,6.12244897959184,93,63.265306122449,,,,,,31.25,,0,,,,722.25,827.1,,,,,,,,,,,1,0,0
324,1,4,2,13,,0,1,9.8,13,1,1,1,,,,,,,,,,,,,,,,,,,,,,57.5,24,100,16,9.0277777777778,0,0,16,10.8843537414966,9.0277777777778,0,16,0,10.8843537414966,90.9722222222222,90.9722222222222,1,57.5,24,100,516.71,489.757575757576,,,,,,,,,,,0,0,1
325,1,4,2,13,,0,1,9,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,119,118.5,266,31,19.4444444444445,8,5.4421768707483,23,15.6462585034014,19.4444444444445,8,23,5.4421768707483,15.6462585034014,80.5555555555555,80.5555555555555,1,119,118.5,266,874.25,734.4,,,,,,,,,,,1,1,1
326,1,4,2,13,,0,0,9.1,10,1,0,0,5,4.15384615384615,5,5.5,6.41666666666667,3.30769230769231,2.66666666666667,2.58333333333333,3.08333333333333,3.61538461538462,4.58333333333333,5.16666666666667,3.27272727272727,5.7,4.125,5.8,4.76923076923077,4.81287878787879,3.30641025641026,4.89636752136752,4.56609848484849,70,41,72.5,8,3.4722222222223,0,0,8,5.4421768707483,3.4722222222223,0,8,0,5.4421768707483,96.5277777777777,96.5277777777777,1,70,41,72.5,579.53,525.028571428572,2,0,1,0,1,0,,0,1,,1,,0
327,1,4,2,13,,0,0,8.9,10,1,0,0,,,,,,,,,,,,,,,,,,,,,,25.5,-93.5,-9,15,8.3333333333334,11,7.48299319727891,4,2.72108843537415,8.3333333333334,11,4,7.48299319727891,2.72108843537415,91.6666666666666,91.6666666666666,1,25.5,-93.5,-9,970.36,1057.76470588235,,,,,,,,,,,0,0,0
328,1,4,2,13,,0,0,9.3,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,161.5,-14.5,134,13,6.9444444444445,2,1.36054421768707,11,7.48299319727891,6.9444444444445,2,11,1.36054421768707,7.48299319727891,93.0555555555555,93.0555555555555,1,161.5,-14.5,134,874.20,842.742857142857,,,,,,,,,,,1,0,1
329,1,4,2,13,,0,1,9.4,13,0,1,0,4.07692307692308,5,4.69230769230769,4.15384615384615,5.15384615384615,4.30769230769231,3.75,5.16666666666667,2.66666666666667,4.46153846153846,4.46153846153846,5.30769230769231,5,5.5,3.625,3.8,3.69230769230769,4.64653846153846,4.10128205128205,4.56410256410256,4.85817307692308,17,45,185,9,4.1666666666667,0,0,9,6.12244897959184,4.1666666666667,0,9,0,6.12244897959184,95.8333333333333,95.8333333333333,1,17,45,185,708.11,621.828571428571,0,2,0,0,1,1,,0,,,0,1,1
330,1,4,2,13,,0,1,9.3,13,1,1,1,,,,,,,,,,,,,,,,,,,,,,131,11,104,13,6.9444444444445,3,2.04081632653061,10,6.80272108843537,6.9444444444445,3,10,2.04081632653061,6.80272108843537,93.0555555555555,93.0555555555555,1,131,11,104,649.33,588.857142857143,,,,,,,,,,,1,0,1
331,1,4,2,13,,0,0,9.1,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,110.5,77,124.5,24,14.5833333333334,1,0.680272108843537,23,15.6462585034014,14.5833333333334,1,23,0.680272108843537,15.6462585034014,85.4166666666666,85.4166666666666,1,110.5,77,124.5,724.74,684.838709677419,,,,,,,,,,,1,1,1
332,1,4,2,13,,0,1,9.2,14,1,0,0,5.30769230769231,5,4.84615384615385,5.53846153846154,5.92307692307692,1.46153846153846,4.91666666666667,3.25,4.16666666666667,5.58333333333333,3.61538461538462,3.38461538461538,5.15384615384615,4.66666666666667,3.25,3.2,3.23076923076923,3.93102564102564,4.30641025641026,4.67948717948718,4.11378205128205,44.5,9,102,26,15.9722222222223,0,0,26,17.687074829932,15.9722222222223,0,26,0,17.687074829932,84.0277777777777,84.0277777777777,1,44.5,9,102,545.24,533.333333333333,0,0,0,0,1,0,0,,,0,0,0,1
333,1,4,2,14,,0,1,9.2,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,101.5,27.5,85.5,13,6.9444444444445,0,0,13,8.84353741496599,6.9444444444445,0,13,0,8.84353741496599,93.0555555555555,93.0555555555555,1,101.5,27.5,85.5,641.45,578.852941176471,,,,,,,,,,,1,0,0
334,1,4,2,14,,0,0,8.9,12,1,1,1,4.76923076923077,3.92307692307692,4.15384615384615,4.61538461538462,5.23076923076923,4.07692307692308,3.75,4.83333333333333,5.16666666666667,5.84615384615385,4.46153846153846,4.15384615384615,4.38461538461539,6.08333333333333,4.875,3.6,4.38461538461539,4.61935897435898,4.81153846153846,4.46153846153846,4.87419871794872,-2.5,71.5,5.5,11,5.5555555555556,4,2.72108843537415,7,4.76190476190476,5.5555555555556,4,7,2.72108843537415,4.76190476190476,94.4444444444444,94.4444444444444,1,-2.5,71.5,5.5,967.26,869.588235294118,1,3,0,1,0,1,,1,,,0,1,0
335,1,4,2,14,,0,1,8.6,13,1,1,1,,,,,,,,,,,,,,,,,,,,,,0,47.5,146.5,10,4.8611111111112,0,0,10,6.80272108843537,4.8611111111112,0,10,0,6.80272108843537,95.1388888888888,95.1388888888888,1,0,47.5,146.5,756.42,734.515151515152,,,,,,,,,,,0,1,1
336,1,4,2,14,,0,1,9.3,12,0,1,0,,,,,,,,,,,,,,,,,,,,,,67,-75,30,34,21.5277777777778,7,4.76190476190476,27,18.3673469387755,21.5277777777778,7,27,4.76190476190476,18.3673469387755,78.4722222222222,78.4722222222222,1,67,-75,30,733.93,744.321428571429,,,,,,,,,,,1,0,0
337,1,4,2,14,,0,0,9.3,12,0,1,0,5.76923076923077,5.76923076923077,5.23076923076923,4.76923076923077,5.76923076923077,2.38461538461538,3.58333333333333,3.75,4.08333333333333,5.07692307692308,4.15384615384615,4,4.92307692307692,5,4.25,4.2,4.23076923076923,4.47461538461539,4.12948717948718,4.94871794871795,4.54326923076923,188,70,97,18,10.4166666666667,8,5.4421768707483,10,6.80272108843537,10.4166666666667,8,10,5.4421768707483,6.80272108843537,89.5833333333333,89.5833333333333,1,188,70,97,956.34,834.5,0,0,0,0,1,0,,,1,0,1,1,1
338,1,4,2,14,,0,0,9.1,13,1,1,1,,,,,,,,,,,,,,,,,,,,,,76,-12,-34,25,15.2777777777778,7,4.76190476190476,18,12.2448979591837,15.2777777777778,7,18,4.76190476190476,12.2448979591837,84.7222222222222,84.7222222222222,1,76,-12,-34,692.97,747.592592592593,,,,,,,,,,,1,0,0
339,1,4,2,14,,,1,9.2,10,1,0,0,4.30769230769231,5.46153846153846,4.23076923076923,4.15384615384615,6,4.23076923076923,5.33333333333333,3.41666666666667,4.16666666666667,5.38461538461539,4.08333333333333,5,4.84615384615385,5.66666666666667,4.5,3.8,4.23076923076923,4.7625641025641,4.47692307692308,4.73076923076923,5.00320512820513,10.5,15,121,4,0.6944444444445,1,0.680272108843537,3,2.04081632653061,0.6944444444445,1,3,0.680272108843537,2.04081632653061,99.3055555555555,99.3055555555555,1,10.5,15,121,690.17,692.888888888889,3,3,1,1,1,1,,,,,0,0,1
340,1,4,2,14,,,1,8.7,11,1,0,0,5.38461538461539,6,6,5.07692307692308,6.23076923076923,3.46153846153846,4.41666666666667,3.91666666666667,4,5.69230769230769,5.15384615384615,4.15384615384615,5.53846153846154,3.63636363636364,2.375,5.4,3.53846153846154,4.22073426573427,4.63589743589744,5.35897435897436,3.92591783216783,80.5,64,-13,15,8.3333333333334,4,2.72108843537415,11,7.48299319727891,8.3333333333334,4,11,2.72108843537415,7.48299319727891,91.6666666666666,91.6666666666666,1,80.5,64,-13,900.54,846.451612903226,1,1,0,1,1,0,0,1,1,0,1,1,0
341,1,4,2,14,,,1,9.7,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,24,114,95,7,2.7777777777778,0,0,7,4.76190476190476,2.7777777777778,0,7,0,4.76190476190476,97.2222222222222,97.2222222222222,1,24,114,95,738.65,684.942857142857,,,,,,,,,,,0,1,#N/A
342,1,4,2,14,,,1,9.7,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,100.5,111,-32,13,6.9444444444445,4,2.72108843537415,9,6.12244897959184,6.9444444444445,4,9,2.72108843537415,6.12244897959184,93.0555555555555,93.0555555555555,1,100.5,111,-32,872.40,784.029411764706,,,,,,,,,,,1,1,0
343,1,4,2,14,,,1,9.8,13,1,1,1,4.5,4.23076923076923,5.58333333333333,4.92307692307692,5.07692307692308,3.25,3.2,4.63636363636364,3.5,5.30769230769231,4.83333333333333,5.15384615384615,5.54545454545455,4.83333333333333,5.625,4.4,5.15384615384615,5.11152680652681,4.29547785547786,4.59401709401709,5.28940850815851,93,72.5,148,5,1.3888888888889,0,0,5,3.40136054421769,1.3888888888889,0,5,0,3.40136054421769,98.6111111111111,98.6111111111111,1,93,72.5,148,600.39,597.8,2,2,1,0,1,1,1,,,1,1,1,1
344.00,0,5,2,15,7,95,1,10,,,,,4.53846153846154,5,5.46153846153846,3.92307692307692,6.38461538461539,5.30769230769231,3.66666666666667,4.5,4.33333333333333,4.07692307692308,4.33333333333333,6,5,5.08333333333333,5.5,2.2,4.23076923076923,4.75666666666667,4.18205128205128,5.1025641025641,5.39583333333333,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,1,1,,,1,1,,,
345,0,5,2,15,7,94,0,9.7,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,27.5,30,113,48,31.25,20,13.6054421768707,28,19.047619047619,31.25,20,28,13.6054421768707,19.047619047619,68.75,68.75,1,27.5,30,113,1074.45,1106.32,,,,,,,,,,,0,0,1
346,0,5,2,15,8,101,1,8.7,,,,,6.07692307692308,3.84615384615385,6.15384615384615,5.53846153846154,6.2,1.30769230769231,2,3,4.5,4.41666666666667,5.16666666666667,2.53846153846154,5.23076923076923,5.16666666666667,3.33333333333333,3,3.21428571428571,3.85384615384615,3.81666666666667,4.85384615384615,4.06730769230769,45,92,90,21,12.5,1,0.680272108843537,20,13.6054421768707,12.5,1,20,0.680272108843537,13.6054421768707,87.5,87.5,1,45,92,90,797.47,672.793103448276,0,0,0,0,1,0,0,0,1,0,0,1,0
347,0,5,2,15,7,93,0,7.6,11,1,0,0,,,,,,,,,,,,,,,,,,,,,,20,151,-13,44,28.4722222222223,10,6.80272108843537,34,23.1292517006803,28.4722222222223,10,34,6.80272108843537,23.1292517006803,71.5277777777777,71.5277777777777,1,20,151,-13,1115.67,1050.85185185185,,,,,,,,,,,0,1,0
348,0,5,2,15,7,94,1,8.3,,,,,5.5,4.84615384615385,4.53846153846154,4.76923076923077,5,2.61538461538462,4.66666666666667,3.91666666666667,3.08333333333333,3.08333333333333,5.38461538461539,4.76923076923077,5.61538461538462,4.41666666666667,4.44444444444444,5,4.64285714285714,4.8491452991453,4.02692307692308,4.5448717948718,4.81143162393162,71,-53.5,219.5,44,28.4722222222223,8,5.4421768707483,36,24.4897959183673,28.4722222222223,8,36,5.4421768707483,24.4897959183673,71.5277777777777,71.5277777777777,1,71,-53.5,219.5,843.68,935.25,2,0,1,0,0,0,,0,,,1,0,1
349,0,5,2,15,7,94,1,8.8,11,1,0,0,5.23076923076923,5.07692307692308,5.92307692307692,5.15384615384615,5.25,3,4.58333333333333,3.58333333333333,3.33333333333333,3,5.30769230769231,4.84615384615385,5.30769230769231,5.25,4.22222222222222,5,4.5,4.92521367521367,3.96153846153846,4.93910256410256,4.90651709401709,-30,149,190.5,22,13.1944444444445,4,2.72108843537415,18,12.2448979591837,13.1944444444445,4,18,2.72108843537415,12.2448979591837,86.8055555555555,86.8055555555555,1,-30,149,190.5,948.16,887.290322580645,2,2,1,0,1,1,,0,1,,0,1,1
350,0,5,2,15,8,96,1,7.1,,,,,4,3.91666666666667,5.22222222222222,3.57142857142857,5,4,3.5,4.4,4.9,4.81818181818182,4.36363636363636,3.83333333333333,4,4.11111111111111,4,3.8,3.92307692307692,3.94888888888889,4.39636363636364,4.28505291005291,3.98611111111111,69,138,-21.5,72,47.9166666666667,0,0,72,48.9795918367347,47.9166666666667,0,72,0,48.9795918367347,52.0833333333333,52.0833333333333,1,69,138,-21.5,604.88,494.045454545455,1,1,0,1,0,0,0,,0,0,1,1,0
351,0,5,2,15,,,0,9.9,12,1,1,1,3.92307692307692,4.23076923076923,3.66666666666667,3.53846153846154,4.91666666666667,3.15384615384615,4.81818181818182,3.33333333333333,3.91666666666667,3.61538461538462,5.33333333333333,6.08333333333333,5.5,4.75,5.11111111111111,5.8,5.35714285714286,5.44888888888889,4.20337995337995,3.90491452991453,5.36111111111111,8.5,9.5,132.5,7,2.7777777777778,2,1.36054421768707,5,3.40136054421769,2.7777777777778,2,5,1.36054421768707,3.40136054421769,97.2222222222222,97.2222222222222,1,8.5,9.5,132.5,969.88,971.085714285714,2,2,1,0,0,1,1,,0,1,0,0,1
352,0,5,2,15,,,1,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,146,18,15,8.3333333333334,6,4.08163265306122,9,6.12244897959184,8.3333333333334,6,9,4.08163265306122,6.12244897959184,91.6666666666666,91.6666666666666,1,43.5,146,18,1042.15,943.709677419355,,,,,,,,,,,0,1,0
353,0,5,2,15,,,0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,178,124.5,58,32,20.1388888888889,21,14.2857142857143,11,7.48299319727891,20.1388888888889,21,11,14.2857142857143,7.48299319727891,79.8611111111111,79.8611111111111,1,178,124.5,58,1191.94,1085.96428571429,,,,,,,,,,,1,1,0
354,0,5,2,15,7,91,1,7.6,12,1,1,1,3.53846153846154,4.76923076923077,5.15384615384615,3.84615384615385,4.07692307692308,4.92307692307692,4.66666666666667,4.33333333333333,4.5,4.61538461538462,3.76923076923077,4.07692307692308,4.61538461538462,3.91666666666667,3.55555555555556,4.2,3.78571428571429,4.07290598290598,4.37692307692308,4.38461538461538,4.04113247863248,81.5,55.5,277,12,6.25,2,1.36054421768707,10,6.80272108843537,6.25,2,10,1.36054421768707,6.80272108843537,93.75,93.75,1,81.5,55.5,277,821.14,769.176470588235,1,1,0,1,0,0,0,,0,0,1,1,1
355,0,5,2,15,,,0,7.7,12,1,1,1,,,,,,,,,,,,,,,,,,,,,,31.5,46,133.5,19,11.1111111111112,5,3.40136054421769,14,9.52380952380952,11.1111111111112,5,14,3.40136054421769,9.52380952380952,88.8888888888888,88.8888888888888,1,31.5,46,133.5,818.03,770.363636363636,,,,,,,,,,,0,1,1
356,0,5,2,15,7,88,1,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,3,27,13,6.9444444444445,4,2.72108843537415,9,6.12244897959184,6.9444444444445,4,9,2.72108843537415,6.12244897959184,93.0555555555555,93.0555555555555,1,28.5,3,27,911.48,868.818181818182,,,,,,,,,,,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
